Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
79008-GUJ,Female,71,No,Gujarat,1,20,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,106,6980,0,0,1215,8195,Churned,Competitor,Competitor made better offer
12281-RAJ,Male,80,No,Rajasthan,14,25,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,78,865,0,0,194,1059,Stayed,Others,Others
12255-KER,Female,54,Yes,Kerala,8,2,Deal 1,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20,1360,0,0,2972,4331,Stayed,Others,Others
41280-UTT,Male,78,Yes,Uttar Pradesh,10,16,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79,205,0,0,126,331,Churned,Dissatisfaction,Product dissatisfaction
97751-PUN,Male,23,Yes,Punjab,2,10,Deal 3,No,No,Yes,Cable,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,41,1495,0,0,0,1495,Stayed,Others,Others
36759-KAR,Female,41,Yes,Karnataka,1,27,None,No,No,Yes,DSL,Yes,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,35,136,0,50,0,186,Stayed,Others,Others
45163-RAJ,Female,66,No,Rajasthan,15,33,None,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74,741,0,0,593,1334,Stayed,Others,Others
39534-WES,Female,60,Yes,West Bengal,10,5,None,No,No,Yes,Cable,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,35,1051,0,0,0,1051,Stayed,Others,Others
24121-KAR,Female,40,No,Karnataka,6,11,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99,2407,0,0,905,3312,Churned,Competitor,Competitor had better devices
73204-AND,Male,46,Yes,Andhra Pradesh,0,25,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,95,6603,0,0,2179,8782,Stayed,Others,Others
43186-BIH,Female,61,Yes,Bihar,6,12,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20,1567,0,0,3050,4617,Stayed,Others,Others
98612-WES,Male,27,Yes,West Bengal,7,25,Deal 4,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,25,400,0,0,688,1087,Churned,Attitude,Attitude of support person
71914-HAR,Female,21,Yes,Haryana,0,7,Deal 4,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,75,1216,0,0,763,1979,Stayed,Others,Others
73384-RAJ,Female,31,No,Rajasthan,3,23,Deal 5,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103,847,0,0,157,1005,Churned,Competitor,Competitor offered more data
15895-AND,Male,40,Yes,Andhra Pradesh,3,14,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,24,204,0,0,185,389,Stayed,Others,Others
12536-KAR,Male,40,Yes,Karnataka,1,35,None,No,No,Yes,Cable,No,No,Yes,No,Yes,No,No,No,One Year,Yes,Credit Card,38,970,0,100,0,1070,Stayed,Others,Others
61112-KER,Female,53,Yes,Kerala,10,7,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20,219,0,0,138,357,Stayed,Others,Others
89147-ODI,Female,23,Yes,Odisha,2,6,Deal 1,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,26,1915,0,0,1600,3514,Stayed,Others,Others
65303-RAJ,Female,26,No,Rajasthan,15,8,Deal 2,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,72,3173,0,0,2068,5242,Stayed,Others,Others
15424-MAD,Female,29,Yes,Madhya Pradesh,5,19,None,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84,6097,0,0,1156,7253,Stayed,Others,Others
18987-TAM,Female,33,No,Tamil Nadu,14,22,Deal 5,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,49,422,20,0,271,672,Stayed,Others,Others
24584-MAH,Male,42,Yes,Maharashtra,9,7,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,99,5060,0,0,1303,6363,Stayed,Others,Others
92461-KAR,Female,58,No,Karnataka,4,16,Deal 1,Yes,Yes,Yes,Cable,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,-6,4886,0,0,541,5427,Stayed,Others,Others
23053-PUN,Male,26,Yes,Punjab,2,7,None,Yes,No,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,65,951,0,0,655,1606,Stayed,Others,Others
66215-ASS,Female,74,Yes,Assam,9,16,None,Yes,No,Yes,Cable,No,No,Yes,No,No,Yes,No,Yes,One Year,No,Credit Card,61,1597,0,0,445,2043,Stayed,Others,Others
93499-AND,Male,64,Yes,Andhra Pradesh,6,23,Deal 3,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,26,883,0,0,867,1749,Stayed,Others,Others
34757-KAR,Female,70,No,Karnataka,11,12,None,Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,No,No,One Year,No,Bank Withdrawal,72,1497,0,100,636,2233,Stayed,Others,Others
61123-BIH,Female,33,No,Bihar,10,3,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,89,4652,0,0,354,5006,Stayed,Others,Others
52325-KAR,Male,26,Yes,Karnataka,3,30,Deal 3,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45,1233,0,0,756,1989,Stayed,Others,Others
66674-PUN,Female,62,Yes,Punjab,12,28,None,No,No,Yes,Cable,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,47,3264,0,0,0,3264,Stayed,Others,Others
42024-TAM,Female,35,Yes,Tamil Nadu,13,33,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,68,2171,0,0,952,3123,Churned,Attitude,Attitude of support person
83612-TAM,Female,61,No,Tamil Nadu,3,24,Deal 1,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,66,4097,0,0,1776,5873,Stayed,Others,Others
29938-TEL,Female,52,No,Telangana,5,34,Deal 2,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20,1128,0,0,1867,2995,Stayed,Others,Others
58516-UTT,Female,69,No,Uttar Pradesh,4,30,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25,1830,0,0,1758,3588,Stayed,Others,Others
88976-TEL,Male,35,Yes,Telangana,10,12,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,85,85,0,0,7,91,Churned,Price,Price too high
46857-AND,Male,29,Yes,Andhra Pradesh,8,6,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,95,3606,0,0,150,3756,Stayed,Others,Others
74575-HAR,Female,81,Yes,Haryana,0,13,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,104,6405,0,0,2142,8547,Churned,Competitor,Competitor had better devices
33278-KER,Female,50,Yes,Kerala,13,36,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79,1349,0,0,360,1709,Stayed,Others,Others
94901-HAR,Male,36,Yes,Haryana,5,32,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,73,3249,0,0,1891,5140,Stayed,Others,Others
44243-AND,Male,53,Yes,Andhra Pradesh,0,11,None,Yes,Yes,Yes,Cable,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,54,284,0,10,247,541,Stayed,Others,Others
46868-RAJ,Male,63,No,Rajasthan,2,31,Deal 3,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,79,2647,0,0,120,2768,Stayed,Others,Others
84798-PUN,Female,59,No,Punjab,1,6,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80,1346,0,0,764,2110,Stayed,Others,Others
34319-MAH,Female,82,Yes,Maharashtra,3,17,None,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,55,825,0,0,568,1394,Stayed,Others,Others
91670-UTT,Female,75,Yes,Uttar Pradesh,10,32,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76,606,0,0,110,717,Churned,Competitor,Competitor offered more data
87963-UTT,Male,27,No,Uttar Pradesh,4,10,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,111,5315,0,0,1073,6388,Stayed,Others,Others
79427-BIH,Female,50,Yes,Bihar,10,1,Deal 2,No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,60,3590,0,0,0,3590,Stayed,Others,Others
27136-JAM,Female,52,Yes,Jammu & Kashmir,3,24,Deal 3,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80,2015,0,0,670,2686,Churned,Competitor,Competitor made better offer
55127-UTT,Male,70,No,Uttar Pradesh,0,30,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108,7774,0,0,1935,9709,Stayed,Others,Others
81349-KAR,Male,72,No,Karnataka,14,19,Deal 1,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Credit Card,103,6977,0,60,768,7804,Stayed,Others,Others
97246-MAH,Female,33,Yes,Maharashtra,10,2,None,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,71,2847,0,0,1166,4013,Stayed,Others,Others
77392-KAR,Female,74,Yes,Karnataka,3,11,None,No,No,Yes,DSL,No,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,45,3264,0,0,0,3264,Churned,Attitude,Attitude of service provider
96782-MAH,Female,59,Yes,Maharashtra,11,23,Deal 4,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,-9,406,0,0,607,1012,Stayed,Others,Others
79111-MAD,Female,71,Yes,Madhya Pradesh,10,7,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86,3171,0,0,1725,4896,Churned,Competitor,Competitor offered higher download speeds
88195-TAM,Female,58,No,Tamil Nadu,5,24,None,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,70,3418,6,0,1352,4764,Stayed,Others,Others
69387-RAJ,Female,36,No,Rajasthan,2,29,None,Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,61,3694,0,0,2594,6289,Stayed,Others,Others
13642-TAM,Female,24,No,Tamil Nadu,8,9,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20,162,0,0,282,444,Stayed,Others,Others
78909-TAM,Female,74,No,Tamil Nadu,5,30,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103,4414,0,0,749,5164,Churned,Competitor,Competitor had better devices
48067-MAH,Male,33,Yes,Maharashtra,8,26,Deal 4,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,62,613,0,0,77,689,Stayed,Others,Others
64905-UTT,Female,64,No,Uttar Pradesh,11,27,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105,1276,0,0,204,1479,Stayed,Others,Others
29403-UTT,Male,59,Yes,Uttar Pradesh,14,23,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70,2553,0,0,1067,3620,Stayed,Others,Others
65731-ASS,Male,40,Yes,Assam,10,12,None,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79,4238,0,0,740,4978,Stayed,Others,Others
28594-TAM,Female,59,Yes,Tamil Nadu,7,20,Deal 2,Yes,No,Yes,Cable,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,59,3274,0,0,1074,4349,Stayed,Others,Others
94746-ODI,Female,46,Yes,Odisha,3,7,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70,70,0,0,28,98,Churned,Other,Moved
39810-GUJ,Female,72,No,Gujarat,12,23,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,91,1201,30,140,339,1651,Churned,Competitor,Competitor had better devices
84823-JAM,Male,33,Yes,Jammu & Kashmir,11,22,None,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card,85,3662,0,30,107,3799,Stayed,Others,Others
64312-ASS,Female,27,No,Assam,4,35,Deal 2,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,20,1124,0,0,916,2040,Stayed,Others,Others
29682-HAR,Female,40,Yes,Haryana,15,25,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,93,6368,0,90,1166,7624,Stayed,Others,Others
89356-UTT,Male,50,Yes,Uttar Pradesh,11,13,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24,1672,0,0,1504,3177,Stayed,Others,Others
49835-TEL,Male,49,No,Telangana,0,7,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,72,4230,46,0,2353,6538,Stayed,Others,Others
59762-BIH,Male,67,Yes,Bihar,8,3,None,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,-4,1664,0,0,795,2459,Stayed,Others,Others
52378-JHA,Male,58,Yes,Jharkhand,7,13,Deal 2,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,90,5012,30,0,534,5515,Stayed,Others,Others
58332-DEL,Male,35,No,Delhi,12,1,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20,1311,0,0,316,1628,Stayed,Others,Others
69777-TAM,Female,59,Yes,Tamil Nadu,7,3,Deal 3,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19,703,0,0,741,1443,Stayed,Others,Others
58581-TAM,Male,50,No,Tamil Nadu,6,7,None,Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,68,4855,0,0,1149,6004,Stayed,Others,Others
61730-AND,Female,67,No,Andhra Pradesh,1,21,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,79,5602,0,0,2331,7933,Stayed,Others,Others
71771-WES,Female,23,No,West Bengal,11,9,None,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,76,1993,0,0,542,2535,Stayed,Others,Others
24054-BIH,Female,21,Yes,Bihar,6,3,Deal 4,No,No,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50,617,0,0,0,617,Stayed,Others,Others
98785-AND,Male,52,Yes,Andhra Pradesh,2,27,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115,7711,0,0,1024,8735,Stayed,Others,Others
42776-TAM,Male,44,No,Tamil Nadu,7,2,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75,75,0,0,36,111,Churned,Attitude,Attitude of service provider
86378-RAJ,Female,56,Yes,Rajasthan,7,4,None,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102,102,0,0,26,128,Churned,Attitude,Attitude of service provider
63087-PUN,Female,59,No,Punjab,2,26,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,104,2215,0,0,334,2549,Stayed,Others,Others
85248-KAR,Female,35,Yes,Karnataka,4,11,None,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,101,6638,0,30,1776,8444,Stayed,Others,Others
39819-TAM,Female,24,Yes,Tamil Nadu,4,5,None,Yes,No,Yes,DSL,No,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,65,1442,0,0,38,1480,Stayed,Others,Others
85604-JHA,Female,61,Yes,Jharkhand,14,15,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,96,6154,0,80,1799,8033,Stayed,Others,Others
22270-KER,Female,51,Yes,Kerala,2,28,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,19,756,0,0,1240,1995,Stayed,Others,Others
58154-PUD,Male,58,Yes,Puducherry,11,1,None,No,No,Yes,Cable,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,54,2390,0,0,0,2390,Stayed,Others,Others
85963-JHA,Male,64,Yes,Jharkhand,4,12,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20,124,0,0,44,169,Stayed,Others,Others
78511-UTT,Female,54,Yes,Uttar Pradesh,7,16,None,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,69,4672,0,0,3180,7851,Stayed,Others,Others
25912-BIH,Male,35,No,Bihar,7,2,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79,144,0,0,97,241,Churned,Attitude,Attitude of support person
73945-TAM,Male,42,No,Tamil Nadu,2,18,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105,7544,25,0,2443,9962,Stayed,Others,Others
75526-BIH,Male,47,No,Bihar,12,27,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,21,827,0,0,916,1743,Stayed,Others,Others
51140-ASS,Male,80,Yes,Assam,9,4,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69,69,0,0,30,99,Churned,Attitude,Attitude of support person
33781-WES,Male,72,No,West Bengal,15,16,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,70,835,0,0,269,1103,Stayed,Others,Others
31596-BIH,Male,21,No,Bihar,2,11,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106,6986,0,0,2219,9205,Churned,Competitor,Competitor had better devices
38153-MAH,Female,52,Yes,Maharashtra,9,27,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,104,7189,0,30,382,7601,Stayed,Others,Others
36312-MAH,Male,22,Yes,Maharashtra,4,10,Deal 4,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95,1049,0,0,402,1451,Churned,Competitor,Competitor had better devices
59659-RAJ,Male,74,No,Rajasthan,8,25,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101,101,0,0,17,118,Churned,Attitude,Attitude of service provider
19901-JHA,Male,30,No,Jharkhand,12,32,Deal 2,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20,798,0,0,1621,2419,Stayed,Others,Others
86553-BIH,Male,25,No,Bihar,10,6,None,Yes,No,Yes,Cable,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,70,1706,0,0,1070,2776,Stayed,Others,Others
83811-KAR,Female,44,No,Karnataka,2,35,None,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94,168,0,0,38,205,Churned,Other,Don't know
98013-HAR,Female,23,No,Haryana,13,10,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,21,63,0,0,160,222,Stayed,Others,Others
73201-UTT,Male,78,Yes,Uttar Pradesh,9,28,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,95,1564,0,0,789,2353,Stayed,Others,Others
52568-MAH,Male,41,Yes,Maharashtra,15,5,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,26,1686,0,0,1824,3511,Stayed,Others,Others
52216-BIH,Male,27,No,Bihar,11,33,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88,371,0,0,197,567,Churned,Other,Don't know
11370-TAM,Female,21,No,Tamil Nadu,15,10,Deal 4,Yes,No,Yes,Cable,No,No,No,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,59,773,0,0,476,1249,Stayed,Others,Others
21218-PUN,Male,42,No,Punjab,0,11,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102,6444,0,0,1118,7562,Stayed,Others,Others
36627-BIH,Female,36,Yes,Bihar,5,32,Deal 2,No,No,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,34,1505,49,0,0,1456,Stayed,Others,Others
27523-UTT,Female,53,Yes,Uttar Pradesh,12,4,Deal 1,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84,5714,0,0,411,6125,Stayed,Others,Others
81710-TAM,Male,73,No,Tamil Nadu,7,2,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,101,781,0,0,352,1132,Churned,Attitude,Attitude of support person
91510-GUJ,Female,20,No,Gujarat,2,2,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19,73,0,0,34,107,Stayed,Others,Others
47692-ODI,Male,76,Yes,Odisha,10,2,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,75,156,0,0,91,247,Churned,Competitor,Competitor made better offer
65493-WES,Female,18,Yes,West Bengal,10,6,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20,20,0,0,29,49,Churned,Competitor,Competitor made better offer
21544-BIH,Male,56,Yes,Bihar,3,16,None,No,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,49,442,0,10,0,452,Churned,Price,Lack of affordable download/upload speed
87091-JAM,Female,73,Yes,Jammu & Kashmir,14,36,None,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,100,1836,0,0,455,2291,Churned,Attitude,Attitude of support person
28999-TAM,Female,50,No,Tamil Nadu,3,16,None,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,88,2766,48,150,198,3067,Stayed,Others,Others
68132-KAR,Male,52,Yes,Karnataka,12,19,Deal 2,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20,820,0,0,632,1452,Stayed,Others,Others
16274-JAM,Male,23,Yes,Jammu & Kashmir,14,1,None,No,No,Yes,Cable,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25,25,0,10,0,35,Churned,Competitor,Competitor made better offer
74233-TAM,Male,29,No,Tamil Nadu,5,6,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20,527,0,0,144,671,Stayed,Others,Others
56072-JHA,Male,48,No,Jharkhand,6,29,Deal 2,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,77,4156,0,0,2520,6676,Stayed,Others,Others
36618-TEL,Female,83,No,Telangana,14,11,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85,3969,0,0,791,4760,Churned,Price,Price too high
52627-WES,Female,61,No,West Bengal,14,8,None,Yes,Yes,Yes,Cable,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86,814,0,0,301,1115,Churned,Competitor,Competitor offered more data
43991-TAM,Female,52,No,Tamil Nadu,6,25,Deal 5,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,50,50,0,0,10,60,Churned,Competitor,Competitor made better offer
